"","INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","OLD_CLAIM"
"1674",1674,1,1.32849735827852,1,37,1,15,36.0970912955601,1,1,1,1,3,1,22,1,35.9444015112229,9,3,1,1,1,1,1,18,2,0.693147180559945
"1675",1675,0,0,1,35,1,12,37.4833296279826,1,5.7005397655436,2,1,1,7,17,2,19.9248588451713,6,3,1,1,1,1,2,10,2,0.693147180559945
"1676",1676,1,4.10846153817373e-07,1,29,1,16,16.9410743460974,1,3.37664837538518,2,2,2,3,24,2,21.3072757526625,1,3,1,1,1,1,1,2,2,0.693147180559945
"1677",1677,0,0,1,35,1,12,38.3666521865018,1,5.90275383023625,1,1,4,4,49,2,27.5499546279118,10,1,1,1,1,1,1,12,2,0.693147180559945
"1678",1678,0,0,1,42,1,13,35.3411940941446,1,5.7139876999018,2,2,1,2,22,1,34.6121365997536,1,2,1,603,3,1,7,13,1,6.40357419793482
"1679",1679,1,0.359810723246174,1,31,1,13,38.7814388593306,1,5.88320801941879,2,2,2,2,19,1,27.6224546338663,16,6,2,759,3,1,5,2,2,6.63331843328038
"1680",1680,1,9301.57120798198,1,40,1,14,39,1,1,1,2,3,1,9,1,28.7228132326901,9,6,1,187,2,1,3,2,2,5.23644196282995
"1681",1681,0,0,1,31,1,9,40.9023226724351,1,6.02301538221796,2,2,3,6,49,2,25.0399680510978,2,1,2,1,1,1,2,13,2,0.693147180559945
"1682",1682,1,2867.09370614109,1,14,4,16,7.48331477354788,2,1,1,1,2,9,46,2,1,7,4,1,391,3,1,6,9,2,5.97126183979046
"1683",1683,1,0.0623808101499383,1,12,1,12,16.9410743460974,1,1,1,1,2,2,39,2,12.1243556529821,1,5,1,412,2,1,6,2,2,6.02344759296103
"1684",1684,1,6.13378765723678e-08,1,31,2,14,23.1516738055805,1,4.89472135074326,2,1,2,8,44,2,25.5734237050888,1,1,1,326,4,1,2,2,2,5.78996017089725
"1685",1685,1,5.39909696405085e-09,3,28,3,10,11.5325625946708,1,2.75966902107189,2,1,2,2,33,2,33.1511689085016,1,5,1,1,1,1,3,6,2,0.693147180559945
"1686",1686,1,4.72460087248977e-15,1,23,1,11,35.0428309358705,1,1,1,1,1,7,21,2,17.1464281994822,3,5,1,13,4,1,1,13,2,2.63905732961526
"1687",1687,0,0,1,34,1,11,41.146081222882,1,1,1,1,3,7,10,2,34.6698716467194,12,3,1,1,1,1,3,19,2,0.693147180559945
"1688",1688,1,9.4106560379982e-12,1,15,1,12,17.0880074906351,1,3.60555127546399,2,2,1,3,62,1,28.7402157263998,2,6,2,1,1,1,1,11,2,0.693147180559945
"1689",1689,0,0,1,30,1,1,1,1,2.64575131106459,2,1,1,5,44,2,23.1300670124408,10,3,1,1,1,1,1,14,1,0.693147180559945
"1690",1690,0,0,1,34,1,11,38.4187454245971,1,5.75901449065324,1,1,3,7,34,2,27.4772633280682,2,1,1,1,1,1,2,16,2,0.693147180559945
"1691",1691,0,0,1,23,1,10,33.2264954516723,1,5.66649704103026,2,1,3,7,20,2,26.2106848441623,7,4,1,1,1,1,1,15,2,0.693147180559945
"1692",1692,0,0,1,29,1,1,1,1,1,2,2,2,9,36,1,35.2562051276084,1,2,2,1,1,1,3,2,1,0.693147180559945
"1693",1693,0,0,1,9,2,1,1,2,1,1,1,1,5,61,2,34.2928563989645,5,1,1,1,1,1,1,8,1,0.693147180559945
"1694",1694,1,0.453943796230039,1,33,2,7,37.5099986670221,2,1,1,2,3,7,48,1,34.5108678534748,2,2,1,118,4,1,1,14,2,4.77912349311153
"1695",1695,1,8.2025801494907e-15,1,17,4,1,1,1,2.37841423000544,2,1,1,5,32,2,8.12403840463596,6,5,1,574,3,1,1,7,2,6.35437004079735
"1696",1696,1,5.18840509949732,1,31,1,1,1,1,1,1,1,1,5,27,2,1,5,4,1,210,2,1,7,8,2,5.35185813347607
"1697",1697,1,251.884028465528,1,35,1,9,41.3642357598929,1,6.04803127607189,1,1,4,7,19,2,15.3297097167559,5,5,1,1,1,2,1,19,2,0.693147180559945
"1698",1698,1,3.40428148726143,1,18,1,13,33.9411254969543,1,1,1,1,1,2,53,1,29.5465734053883,3,1,1,1,1,2,2,8,2,0.693147180559945
"1699",1699,1,2099.01368061826,2,26,2,10,39.1535439009038,2,1,1,1,1,8,51,2,14,1,4,1,754,2,2,6,10,2,6.62671774924902
"1700",1700,0,0,1,42,3,19,40.8166632639171,1,6.00115707266009,2,2,3,1,1,1,37.4432904536981,12,2,1,1,1,1,2,11,2,0.693147180559945
"1701",1701,1,7.51115041256001,1,45,1,16,30.7571129984594,1,5.05701727356046,2,2,3,6,21,2,14.7986485869487,1,4,2,814,4,2,4,11,2,6.70318811324086
"1702",1702,0,0,1,30,1,15,7.28010988928052,1,1,2,2,2,9,35,2,14.8323969741913,12,3,2,1,1,1,3,7,1,0.693147180559945
"1703",1703,0,0,1,45,1,15,25.7293606605372,1,4.71206996034381,2,2,1,2,28,1,1,1,4,2,1,1,1,1,2,1,0.693147180559945
"1704",1704,1,7.61784224392542e-12,1,27,5,1,1,1,3.17797182781127,2,1,1,5,32,2,1,3,4,1,628,2,1,1,14,2,6.44413125670044
"1705",1705,1,139.666690211747,1,41,1,16,38.9230009120571,1,5.80172951449942,2,2,4,1,24,1,31.9374388453426,1,6,1,1,1,1,2,16,2,0.693147180559945
"1706",1706,0,0,1,33,1,14,37.1618083521241,1,5.4665442095503,2,2,1,8,9,1,33.2866339541865,5,2,2,1,1,1,2,11,2,0.693147180559945
"1707",1707,1,1.83479339445136e-06,1,22,4,15,37.1079506305589,2,1,1,1,2,2,37,2,26.4575131106459,1,5,1,282,3,1,2,7,2,5.64544689764324
"1708",1708,1,4553.7722765874,1,30,1,1,1,1,1,1,1,3,5,9,2,21.1660104885167,2,1,1,1,1,1,5,16,2,0.693147180559945
"1709",1709,1,37329199.2953994,1,7,2,11,9.16515138991168,1,2.89250760851908,2,1,1,8,62,2,20.4205778566621,9,4,2,676,3,2,11,1,2,6.51767127291227
"1710",1710,0,0,1,29,1,15,40.3236903073119,1,5.85351889020815,2,1,3,7,15,1,32.8481354113137,1,3,1,1,1,1,1,13,2,0.693147180559945
"1711",1711,1,1.29210978494255e-09,1,12,3,15,30.8382878902185,1,4.45809453851663,2,2,1,2,1,1,18.6815416922694,5,3,2,230,4,1,3,9,2,5.44241771052179
"1712",1712,0,0,1,39,1,6,35.6370593624109,1,5.89666662627517,1,1,1,8,21,2,32.2490309931942,8,5,1,1,1,1,1,2,1,0.693147180559945
"1713",1713,1,7.02720385693012e-11,1,18,1,10,16.0312195418814,1,4.31600926901196,1,1,2,3,28,2,13.076696830622,3,5,1,164,2,1,1,7,2,5.10594547390058
"1714",1714,1,1541.05116489884,1,30,1,15,34.6410161513775,1,5.65823481195012,2,2,2,7,37,1,24.1867732448956,3,1,2,85,2,1,5,8,2,4.45434729625351
"1715",1715,1,6956651.53703079,1,29,1,13,24.9599679486974,1,4.56953094067882,2,1,2,2,1,1,18.3030052177231,12,5,1,755,2,1,8,2,2,6.62804137617953
"1716",1716,0,0,1,24,1,13,37.9868398264452,1,5.74192328786001,2,2,1,8,26,2,36.2904946232481,8,1,2,1,1,1,1,11,2,0.693147180559945
"1717",1717,0,0,1,35,1,17,31.0966236109324,1,5.63182945891541,2,2,2,2,6,1,37.296112397943,18,2,2,1,1,1,1,2,2,0.693147180559945
"1718",1718,0,0,3,20,3,10,14.6287388383278,1,2.81731324726126,2,2,2,2,31,2,19.2093727122985,6,3,1,1,1,1,3,9,1,0.693147180559945
"1719",1719,1,8.8937992326847e-08,1,33,1,1,1,1,3.43979062825039,1,1,3,5,13,2,29.0688837074973,1,5,1,70,2,1,1,16,2,4.26267987704132
"1720",1720,0,0,1,39,1,11,37.9077828420497,1,5.66374698099155,1,2,3,7,10,2,16.3707055437449,5,3,1,1,1,1,1,13,2,0.693147180559945
"1721",1721,1,5.56079218112607e-06,1,26,3,1,1,1,1,2,2,2,9,38,2,14.8996644257513,2,3,1,1,1,1,1,7,2,0.693147180559945
"1722",1722,1,2.0141036164669e-05,1,34,2,12,32.2800247831379,1,5.1728305907423,2,2,1,8,54,1,16.1864140562386,1,3,2,1,1,1,1,2,2,0.693147180559945
"1723",1723,1,1.28950960016638e-06,1,33,1,15,27.6224546338663,1,5.26429605180997,2,2,1,7,30,1,20.591260281974,3,3,1,393,5,1,3,2,2,5.97635090929793
"1724",1724,1,0.000331488172811021,1,28,1,12,27.8208554864871,1,4.99799879887877,1,2,1,8,18,1,29.1376045686669,3,6,2,1,1,1,2,3,2,0.693147180559945
"1725",1725,1,0.424648082287875,1,32,1,14,20.2237484161567,1,4.73342967650393,2,1,4,5,28,2,17.3205080756888,3,5,1,600,5,1,6,11,2,6.39859493453521
"1726",1726,0,0,1,32,1,12,41.4487635521254,1,6.01728626379561,2,2,3,8,17,2,32.5576411921994,6,1,1,1,1,1,1,19,1,0.693147180559945
"1727",1727,0,0,1,22,1,12,39.6988664825584,1,6.02187086617917,2,2,4,6,19,2,8.77496438739212,2,3,2,1,1,1,1,21,2,0.693147180559945
"1728",1728,1,0.000184224581395791,1,15,2,14,15.7797338380595,2,1,1,1,1,5,1,1,29.7657521322744,12,3,1,1,1,1,1,11,2,0.693147180559945
"1729",1729,1,0.548139664796088,1,31,1,9,23.1084400165827,1,1,1,2,2,2,33,1,18.1107702762748,1,3,2,220,3,1,4,2,2,5.39816270151775
"1730",1730,1,0.219608136778222,1,31,1,6,11.6619037896906,1,1,1,1,1,9,12,2,10.8627804912002,5,5,1,555,2,1,6,11,2,6.32076829425058
"1731",1731,1,0.000104615708242089,1,22,1,10,40.5462698654266,1,1,1,1,4,6,40,2,8.77496438739212,6,4,1,153,3,1,2,19,2,5.03695260241363
"1732",1732,0,0,1,35,1,9,40.3112887414927,1,5.93530369127116,2,2,1,8,42,2,29.9165506033032,5,1,2,1,1,1,2,13,2,0.693147180559945
"1733",1733,0,0,1,27,1,13,37.9209704517171,1,5.48633155091677,2,1,2,2,34,2,25.1197133741609,1,5,1,1,1,1,1,7,1,0.693147180559945
"1734",1734,1,7.07601898154924,1,15,4,11,16.3095064303001,1,2.78315768371374,2,2,2,3,45,2,23.0217288664427,5,1,1,1,1,2,2,7,2,0.693147180559945
"1735",1735,0,0,1,26,1,12,20,1,2.77148800247604,2,1,3,5,13,2,15.7797338380595,5,5,1,1,1,1,1,15,2,0.693147180559945
"1736",1736,0,0,1,41,3,18,28.2842712474619,1,5.1252171732647,2,2,1,8,12,2,22.8910462845192,3,1,2,1,1,1,1,6,2,0.693147180559945
"1737",1737,1,7.84244933793754e-07,2,28,4,19,8.36660026534076,1,1,2,2,2,9,39,2,17.832554500127,1,3,2,1,1,1,1,2,2,0.693147180559945
"1738",1738,0,0,1,37,1,15,39.3954312071844,1,5.86718236942717,2,1,3,6,29,2,32.6649659421222,1,5,1,265,2,1,1,17,2,5.5834963087817
"1739",1739,1,806725.548964221,1,13,5,13,30.2489669245083,2,1,1,2,4,1,21,2,24.5560583156173,1,1,1,1,1,1,3,14,2,0.693147180559945
"1740",1740,0,0,1,32,1,8,36.2904946232481,1,5.40268813079682,1,2,3,8,29,1,32.5729949498047,1,2,2,1,1,1,1,7,1,0.693147180559945
"1741",1741,1,121925.727366485,1,20,2,12,15.9059737205869,2,1,1,1,2,2,29,2,13.5646599662505,3,4,1,750,4,2,7,5,2,6.62140565176413
"1742",1742,1,0.615914982887438,1,30,1,13,39.8497176903426,1,5.88443534983278,1,1,3,8,2,2,10.6770782520313,3,5,1,486,2,1,4,17,2,6.18826412308259
"1743",1743,0,0,1,40,1,16,37.7888872553824,1,5.92691624206894,2,1,1,7,17,2,20.4450483002609,6,5,1,1,1,1,1,12,2,0.693147180559945
"1744",1744,0,0,1,39,3,14,30.886890422961,1,5.27454789403671,2,1,1,2,39,1,22.9346898823594,5,5,1,1,1,1,1,12,1,0.693147180559945
"1745",1745,1,4.0413532499588e-09,1,22,3,1,1,1,3.29587325168918,2,1,2,5,6,2,8.77496438739212,1,4,1,1,1,1,1,2,2,0.693147180559945
"1746",1746,1,0.161739402514324,1,28,1,5,35.7631094844953,1,5.4802659456784,1,2,1,7,27,1,29.0344622819159,6,6,1,1,1,1,3,8,2,0.693147180559945
"1747",1747,0,0,1,23,1,1,1,1,1,1,1,2,9,49,1,31.859064644148,2,4,1,1,1,1,1,2,1,0.693147180559945
"1748",1748,1,948.832403240336,1,16,3,14,22.561028345357,1,4.65364457470784,2,1,2,2,37,1,19.1049731745428,12,1,1,1,1,1,4,2,2,0.693147180559945
"1749",1749,1,791.40718440543,1,25,1,13,37.0405183549043,1,5.7206762138673,2,2,1,2,16,1,18.8148877222268,1,3,1,737,2,2,5,12,2,6.60394382460047
"1750",1750,1,2.09460511464635e-06,1,31,1,11,22.1359436211787,1,4.53508145474843,2,2,2,2,55,2,6.48074069840786,1,1,2,1,1,1,2,2,2,0.693147180559945
"1751",1751,0,0,1,15,3,10,18.7082869338697,2,1,1,1,2,3,26,2,20.952326839757,5,5,1,1,1,2,1,2,1,0.693147180559945
"1752",1752,1,12341986.5137615,1,28,2,12,4.58257569495584,2,1,1,1,2,5,35,1,36.0138862107382,5,6,1,1,1,2,3,2,1,0.693147180559945
"1753",1753,0,0,1,32,1,16,16.3707055437449,1,4.20616286096415,2,2,2,3,1,2,30.2158898594763,1,6,2,1,1,1,1,10,2,0.693147180559945
"1754",1754,1,2.47237015788638e-12,4,28,4,15,5.19615242270663,1,2.32059578710608,2,1,2,5,31,2,10.9544511501033,1,5,1,658,3,1,3,7,2,6.49072353450251
"1755",1755,0,0,1,17,4,14,14.7648230602334,1,2.16573677066799,2,1,2,5,41,2,28.6356421265527,5,5,1,1,1,1,4,2,1,0.693147180559945
"1756",1756,0,0,1,22,1,12,37.2827037646145,1,5.75639497007995,2,2,1,8,29,1,37.5233260785874,1,2,2,1,1,1,1,7,2,0.693147180559945
"1757",1757,0,0,1,28,1,1,1,1,2.48282379619839,1,1,3,5,20,2,36.0416425818802,3,1,1,1,1,1,1,16,2,0.693147180559945
"1758",1758,1,3.31340489553825e-10,2,28,2,15,18.0554700852678,1,4.80712388196754,2,1,1,8,44,2,24.6373699895098,1,5,1,744,2,2,1,11,2,6.61338421837956
"1759",1759,0,0,1,39,3,17,32.4345494804537,1,5.1601408809633,2,1,2,2,13,2,31.0161248385416,9,3,1,1,1,2,1,7,2,0.693147180559945
"1760",1760,0,0,1,38,1,17,25.3968501984006,1,5.17463580148321,2,2,3,6,43,2,24.9799919935936,1,1,2,596,2,1,1,9,2,6.3919171133926
"1761",1761,1,291118.340182328,2,24,3,15,36.3042697213427,2,1,1,2,1,2,29,1,26.3818119165458,2,1,1,1,1,1,5,2,2,0.693147180559945
"1762",1762,0,0,1,39,1,16,35.5668384875575,1,5.70323696987782,2,1,3,7,11,2,25.6904651573303,5,5,1,1,1,1,1,16,2,0.693147180559945
"1763",1763,0,0,1,16,2,13,32.4191301548947,1,5.03365860171703,2,2,3,6,28,2,24.576411454889,5,1,2,1,1,2,1,18,2,0.693147180559945
"1764",1764,0,0,1,16,1,10,34.0734500748016,1,5.64993622964231,1,2,2,2,1,2,23.6008474424119,12,1,1,1,1,1,1,2,2,0.693147180559945
"1765",1765,1,2337.49258262678,1,32,1,14,30.6920185064456,1,5.49237710449644,2,2,1,2,7,1,21.8632111090754,1,1,1,831,3,2,5,11,2,6.72383244082121
"1766",1766,1,6439.73971779888,1,18,3,13,4.69041575982343,2,1,1,2,1,9,36,2,8.60232526704263,1,3,1,763,3,2,5,11,2,6.63856778916652
"1767",1767,0,0,1,17,6,17,13.3790881602597,1,4.07593519647162,2,1,2,5,31,2,11.7898261225516,1,4,1,1,1,1,1,2,1,0.693147180559945
"1768",1768,1,0.00140106579964336,1,36,1,15,38.6781592116274,1,5.8721273231371,2,1,2,2,16,1,28.0356915377524,1,5,1,1,1,1,2,2,2,0.693147180559945
"1769",1769,1,0.00165823941247479,1,22,3,13,39.0640499692492,1,5.80044892077514,2,1,1,7,29,2,17.4928556845359,3,5,1,1,1,1,5,11,2,0.693147180559945
"1770",1770,1,5.56185099585681e-15,3,28,3,14,38.8715834511536,1,5.83724678892384,2,1,1,7,5,2,1,1,5,1,1,1,1,1,17,2,0.693147180559945
"1771",1771,0,0,1,35,1,9,37.589892258425,1,5.68018763860872,2,2,2,2,28,1,35.749125863439,12,2,2,1,1,1,1,2,1,0.693147180559945
"1772",1772,0,0,1,22,1,12,35.4400902933387,1,1.96798967126543,1,1,2,5,48,2,11.6619037896906,4,4,1,245,3,1,2,2,1,5.50533153593236
"1773",1773,1,1.31047157324257e-06,1,44,3,19,22,1,4.61598047576704,2,2,3,6,31,2,19.8494332412792,3,5,2,74,3,1,1,10,2,4.31748811353631
"1774",1774,1,39546023.1130819,1,36,1,11,20.2731349327133,1,1,1,2,1,3,38,1,32.2800247831379,3,2,1,692,3,2,6,14,2,6.5410299991899
"1775",1775,1,0.416883093222543,1,26,1,13,26.8141753555838,1,4.87326216964323,1,2,2,2,59,2,17.2336879396141,12,3,2,1,1,1,4,6,2,0.693147180559945
"1776",1776,0,0,1,35,1,10,26.6833281282527,1,4.54043259261585,1,1,3,7,22,2,29.2916370317536,5,1,1,1,1,1,1,13,2,0.693147180559945
"1777",1777,1,7.85377699536616e-06,1,26,1,12,29.2232783924049,1,4.79809637944494,2,1,2,8,47,2,11.4455231422596,1,4,1,584,3,1,4,2,2,6.37161184723186
"1778",1778,1,5.21212228883043e-09,1,16,4,10,30.2158898594763,1,4.70728369722501,2,1,2,8,33,2,14.560219778561,1,4,1,2,2,1,1,2,2,1.09861228866811
"1779",1779,1,0.679816784295722,1,23,2,12,24.5967477524977,2,5.12707312764211,1,2,2,2,37,2,13.0384048104053,12,3,2,1,1,2,1,2,2,0.693147180559945
"1780",1780,1,13354118.6130359,1,37,1,15,30.5122926047847,1,1,1,2,2,2,1,2,22.4722050542442,1,1,1,476,2,1,7,2,2,6.16751649088834
"1781",1781,1,0.851789268127768,1,31,1,11,24.4744765010408,1,4.39762203989994,2,2,3,1,14,1,36.2077339804633,1,2,2,1,1,1,3,19,2,0.693147180559945
"1782",1782,0,0,1,30,1,15,38.5616389693177,1,5.9112444053103,2,2,3,7,45,1,35.4259791678367,3,2,1,1,1,1,1,20,2,0.693147180559945
"1783",1783,1,260676.918452823,1,39,1,14,33.0605505096331,1,5.09901951359278,2,2,2,2,40,1,26.2868788561898,16,1,2,545,4,1,7,2,2,6.30261897574491
"1784",1784,1,4.0968176537922e-05,1,26,3,17,37.8153408023781,1,5.87459512251481,2,1,3,6,33,2,6.08276253029822,5,5,1,782,3,2,1,17,2,6.6631326959908
"1785",1785,0,0,1,31,1,14,29.1719042916296,1,4.87757670434209,2,2,2,8,19,2,18.1659021245849,1,3,2,174,3,1,1,2,2,5.16478597392351
"1786",1786,0,0,3,28,3,1,1,1,3.1701538797227,2,1,1,5,56,2,10.1980390271856,9,5,1,1,1,1,5,12,1,0.693147180559945
"1787",1787,1,30.5787159811625,1,40,1,15,41.9046536795139,1,6.07385655834853,2,2,4,7,37,1,34.0440890610984,1,2,2,785,4,2,1,14,2,6.66695679242921
"1788",1788,0,0,1,36,1,14,33.1813200460741,1,1,1,2,1,8,30,2,28.2311884269862,1,1,1,1,1,1,3,10,1,0.693147180559945
"1789",1789,1,29209166459.5959,1,23,1,1,1,1,1,1,1,2,9,36,1,9.1104335791443,16,5,1,1,1,2,6,14,2,0.693147180559945
"1790",1790,1,1.05144812302219,1,22,1,10,25.2586618806302,1,4.84493438434526,1,1,2,2,1,1,30.3150127824482,3,3,1,1,1,1,3,5,2,0.693147180559945
"1791",1791,0,0,1,19,2,13,17.4928556845359,1,3.67297393990647,2,2,2,3,62,2,13.8202749610853,1,3,1,494,2,1,1,2,1,6.20455776256869
"1792",1792,0,0,1,25,1,5,13.1909059582729,1,2.63214802590498,2,2,3,8,40,2,9.59166304662544,5,3,1,1,1,1,1,17,2,0.693147180559945
"1793",1793,1,2.21479607407983e-07,1,11,3,9,32.3882694814033,1,5.38996086188647,2,1,1,2,1,1,19.7989898732233,9,5,1,562,3,1,4,11,2,6.33327962813969
"1794",1794,0,0,1,19,3,12,10.816653826392,2,1,1,1,2,3,35,2,4.24264068711928,12,4,1,75,2,1,6,2,1,4.33073334028633
"1795",1795,1,1.18527989795391e-06,1,16,1,6,10.295630140987,1,3.67297393990647,2,1,2,3,15,1,27.3861278752583,9,3,1,1,1,1,1,2,2,0.693147180559945
"1796",1796,1,0.00040505960561277,1,31,1,12,33.9852909359329,1,5.29318915704359,1,1,2,2,12,1,15.8745078663875,2,5,1,1,1,1,1,2,2,0.693147180559945
"1797",1797,0,0,1,51,2,15,6.92820323027551,1,4.84273464058451,2,1,2,5,22,2,17.1172427686237,12,4,1,1,1,1,1,2,1,0.693147180559945
"1798",1798,1,213.93482196976,1,16,2,10,36.1524549650504,2,5.38836359963913,1,2,3,1,13,2,23.3238075793812,1,1,2,1,1,1,5,25,2,0.693147180559945
"1799",1799,0,0,1,44,1,1,1,1,1,1,2,2,9,25,2,30.5941170815567,5,5,1,1,1,1,1,10,1,0.693147180559945
"1800",1800,1,260.301053046087,1,32,1,8,21.2367605815953,1,5.00598923014057,2,1,1,2,21,1,14.422205101856,16,5,1,705,3,1,8,12,2,6.55961523749324
"1801",1801,1,0.236712869528762,1,25,1,12,27.9821371592664,1,1,1,1,2,3,41,2,28.6705423736629,3,1,1,474,3,1,5,2,2,6.16331480403464
"1802",1802,0,0,1,38,1,16,22.3383079036887,1,4.22286093781538,2,2,2,2,11,2,18.8148877222268,17,3,2,141,2,1,5,8,2,4.95582705760126
"1803",1803,0,0,1,24,1,12,24.0416305603426,1,4.67091256921722,2,1,2,3,10,2,24.4744765010408,1,1,1,1,1,1,1,2,2,0.693147180559945
"1804",1804,1,0.0968969056316762,1,30,1,10,14.142135623731,1,3.33699396548151,1,2,1,2,10,1,21.4242852856285,5,1,2,1,1,1,3,9,2,0.693147180559945
"1805",1805,1,1.04420624489539e-13,2,26,3,16,19.4679223339318,1,4.96972615648558,2,1,1,7,39,2,23.1084400165827,4,5,1,764,2,1,1,10,2,6.63987583382654
"1806",1806,1,3.01070315270752e-08,1,27,1,11,36.4554522671164,1,5.48481703550653,1,1,1,2,25,1,26.134268690744,1,5,1,1,1,1,1,15,2,0.693147180559945
"1807",1807,1,1.04463813482859e-07,1,8,2,10,16.4012194668567,2,1,1,1,2,3,8,2,13.7113092008021,2,5,1,328,4,1,4,8,2,5.79605775076537
"1808",1808,1,4.41048156712994,1,28,2,12,19.7484176581315,2,3.94415379848505,1,2,2,3,24,1,18.411952639522,3,3,2,1,1,1,2,7,2,0.693147180559945
"1809",1809,0,0,1,25,1,13,38.2491829978106,1,5.68291391135835,2,2,3,8,22,1,21.2367605815953,3,3,2,1,1,1,1,17,2,0.693147180559945
"1810",1810,1,870340.596140885,1,36,1,12,41.9165838302694,1,6.07608672452504,1,2,4,1,19,1,33.6452076825214,5,2,1,1,1,1,2,13,2,0.693147180559945
"1811",1811,0,0,1,19,1,9,28.3019433961698,1,4.79129216041957,2,1,1,8,21,2,1,6,5,1,1,1,1,1,7,2,0.693147180559945
"1812",1812,1,0.00217143254284678,1,30,1,12,42.0832508250016,1,6.07720088735256,1,1,4,4,35,2,22.8035085019828,5,5,1,1,1,1,1,17,2,0.693147180559945
"1813",1813,1,207269.103243287,1,35,1,1,1,1,1,2,1,2,9,58,1,29.5972971738975,16,1,1,482,3,2,4,10,2,6.18001665365257
"1814",1814,1,0.000107411199259899,1,31,1,15,30.1662062579967,1,1,1,1,2,7,28,2,12.2065556157337,5,5,1,553,4,1,4,2,2,6.31716468674728
"1815",1815,1,9.11324331673663e-06,1,44,1,12,28.8790581563873,1,1,1,1,2,2,37,2,1,6,4,1,1,1,1,1,8,2,0.693147180559945
"1816",1816,0,0,1,37,1,15,32.5729949498047,1,5.67472328631179,2,1,1,7,20,2,14.7986485869487,5,4,1,1,1,1,3,11,2,0.693147180559945
"1817",1817,0,0,1,25,1,11,36.8510515453766,1,5.76424283420401,2,2,1,7,7,2,1,3,1,2,21,3,1,1,14,2,3.09104245335832
"1818",1818,0,0,1,19,5,1,1,1,1,2,1,2,9,31,1,25.5342906696074,9,5,1,1,1,2,1,2,1,0.693147180559945
"1819",1819,0,0,1,29,1,13,6.48074069840786,1,1,1,2,2,9,4,2,2.44948974278318,1,1,1,1,1,1,1,2,2,0.693147180559945
"1820",1820,1,8.71187742008131,1,20,1,10,26.3628526529281,1,1,1,1,3,6,31,2,21.3541565040626,13,5,1,251,2,1,5,16,2,5.52942908751142
"1821",1821,0,0,1,28,1,13,9.8488578017961,1,4.34677393335462,2,2,3,7,22,2,23.685438564654,3,1,2,1,1,1,1,19,2,0.693147180559945
"1822",1822,0,0,1,8,1,9,32.4499614791759,1,5.43256008956619,1,2,1,8,14,2,25.3574446662119,9,1,2,428,2,1,6,13,2,6.06145691892802
"1823",1823,0,0,1,24,1,12,32.6036807738022,1,5.17824056563461,2,1,1,2,2,1,30.0998338865848,9,5,1,1,1,2,1,15,1,0.693147180559945
"1824",1824,1,7.49168628251232e-10,1,27,1,8,12.7671453348037,1,4.57737117129002,2,1,2,5,49,2,17.6635217326557,1,5,1,1,1,1,1,2,2,0.693147180559945
"1825",1825,1,0.0387609167922115,1,29,1,12,37.4432904536981,1,1,1,2,3,8,17,1,27.0185121722126,6,6,1,114,2,1,1,19,2,4.74493212836325
"1826",1826,1,5.65249296006949,1,30,1,13,5.29150262212918,1,3.74642080493078,2,1,2,9,53,1,17.0293863659264,1,4,1,61,3,1,5,8,2,4.12713438504509
"1827",1827,1,0.00129918385971912,1,20,1,8,21.6564078277077,1,4.51076378780532,1,2,3,6,57,2,25.8069758011279,8,1,1,223,4,1,3,15,2,5.41164605185504
"1828",1828,1,3257.2274635124,1,31,1,11,26.0576284415908,1,4.52432199234965,1,2,3,6,62,2,10.1488915650922,1,3,2,1,1,1,5,15,2,0.693147180559945
"1829",1829,0,0,1,27,1,13,21.6333076527839,1,4.69525374021986,2,1,2,2,22,2,31.984371183439,10,1,1,1,1,1,2,2,1,0.693147180559945
"1830",1830,1,4.67732306383845e-12,1,20,1,9,37.4299345444258,1,1,1,1,1,8,33,2,34.4528663539044,1,4,1,518,2,1,1,12,2,6.25190388316589
"1831",1831,0,0,1,25,3,14,23.5372045918796,1,4.33454660005587,2,1,2,3,11,2,25.6515106767613,6,4,1,1,1,1,1,2,2,0.693147180559945
"1832",1832,0,0,1,36,1,14,34.132096331752,1,5.60646656023234,2,1,4,7,20,2,12.0415945787923,9,5,1,415,2,1,2,17,2,6.03068526026126
"1833",1833,0,0,1,19,1,13,34.7994252826106,1,5.64716189233175,2,2,1,8,27,2,22.494443758404,6,1,2,573,4,1,6,12,2,6.35262939631957
"1834",1834,0,0,1,26,2,12,33.734255586866,1,5.30327466956507,2,1,1,7,31,2,23.7697286480094,2,5,1,33,2,1,2,19,2,3.52636052461616
"1835",1835,1,0.00724854894102617,1,31,1,12,38.1182371050918,1,5.79146092644135,1,1,3,1,32,1,30.854497241083,6,3,1,733,4,2,1,24,2,6.59850902861452
"1836",1836,1,0.0491752700835347,1,32,1,8,32.542280190546,1,5.33648402338059,1,2,3,6,24,2,31.5277655408689,5,6,1,1,1,1,2,11,2,0.693147180559945
